Episodio,Score,Passos,Resultado,Pousou,Colisao,Timeout,VelocidadeAngularMedia,VelocidadeAngularMaxima,Epsilon,LossMedia
5153,-34.0874,1000,timeout,0,0,1,0.024486,0.213653,0.356756,0.149959
5154,170.941,368,landed,1,0,0,0.091077,0.675375,0.356685,0.125283
5155,-55.5793,263,crash,0,1,0,0.166344,0.783714,0.356613,0.284397
5156,-52.6391,241,crash,0,1,0,0.133244,0.420657,0.356542,0.154278
5157,-57.6754,287,crash,0,1,0,0.153001,0.639169,0.356471,0.087239
5158,-27.2481,195,crash,0,1,0,0.616534,1.201185,0.356399,0.125367
5159,-60.3928,270,crash,0,1,0,0.175051,0.667139,0.356328,0.272962
5160,-25.1321,1000,timeout,0,0,1,0.048663,0.611862,0.356257,0.179439
5161,211.2458,464,landed,1,0,0,0.286992,1.174924,0.356186,0.242638
5162,-34.9616,1000,timeout,0,0,1,0.035119,0.311319,0.356114,0.169044
5163,-44.0168,200,crash,0,1,0,0.374932,0.850963,0.356043,0.114627
5164,-61.2054,771,crash,0,1,0,0.054535,0.459788,0.355972,0.211201
5165,-28.9733,203,crash,0,1,0,0.666202,1.301402,0.355901,0.100323
5166,-52.2249,260,crash,0,1,0,0.302273,0.854776,0.35583,0.239152
5167,-56.9778,241,crash,0,1,0,0.12678,0.51982,0.355758,0.193209
5168,-4.8508,1000,timeout,0,0,1,0.088547,0.78352,0.355687,0.179703
5169,-2.6324,1000,timeout,0,0,1,0.074299,0.767449,0.355616,0.249861
5170,-56.7845,265,crash,0,1,0,0.119165,0.458599,0.355545,0.234331
5171,-52.2293,1000,timeout,0,0,1,0.029404,0.384347,0.355474,0.219776
5172,-42.3987,191,crash,0,1,0,0.63006,1.2377,0.355403,0.142192
5173,-58.0339,295,crash,0,1,0,0.169624,0.668705,0.355332,0.158806
5174,177.6144,751,landed,1,0,0,0.072234,1.025696,0.355261,0.201836
5175,-45.392,1000,timeout,0,0,1,0.032318,0.366691,0.35519,0.161547
5176,-39.8736,209,crash,0,1,0,0.491136,1.141696,0.355119,0.297528
5177,167.3845,849,landed,1,0,0,0.042795,0.446047,0.355048,0.239114
5178,-67.5069,168,crash,0,1,0,0.140864,0.370384,0.354977,0.147871
5179,-57.0875,261,crash,0,1,0,0.212354,0.622597,0.354906,0.149625
5180,-32.1304,1000,timeout,0,0,1,0.050711,0.501823,0.354835,0.204281
5181,-52.3286,1000,timeout,0,0,1,0.025159,0.362474,0.354764,0.275835
5182,205.2134,761,landed,1,0,0,0.152687,1.005513,0.354693,0.224809
5183,-22.9524,1000,timeout,0,0,1,0.069197,0.741464,0.354622,0.243251
5184,-25.9792,1000,timeout,0,0,1,0.12973,1.423657,0.354551,0.226272
5185,-43.6977,212,crash,0,1,0,0.467524,1.165337,0.35448,0.206246
5186,-25.3325,1000,timeout,0,0,1,0.040779,0.461225,0.354409,0.228998
5187,-42.0328,291,crash,0,1,0,0.150646,0.57212,0.354338,0.178894
5188,-33.1823,210,crash,0,1,0,0.714176,1.403315,0.354267,0.066397
5189,-31.6524,1000,timeout,0,0,1,0.036567,0.458167,0.354196,0.30224
5190,-55.5014,277,crash,0,1,0,0.104582,0.421139,0.354126,0.141078
5191,163.8439,949,landed,1,0,0,0.028646,0.462701,0.354055,0.211719
5192,-16.98,1000,timeout,0,0,1,0.054491,0.733638,0.353984,0.279265
5193,-7.3522,1000,timeout,0,0,1,0.197973,1.601239,0.353913,0.202624
5194,-50.3335,1000,timeout,0,0,1,0.029799,0.454377,0.353842,0.217142
5195,-35.3846,1000,timeout,0,0,1,0.030972,0.474088,0.353772,0.23551
5196,-72.4323,1000,timeout,0,0,1,0.14435,0.860075,0.353701,0.217948
5197,-35.0708,1000,timeout,0,0,1,0.038702,0.355714,0.35363,0.246874
5198,-39.2181,204,crash,0,1,0,0.594582,1.145322,0.353559,0.442057
5199,-42.9923,198,crash,0,1,0,0.721201,1.332556,0.353489,0.236555
5200,-50.1117,1000,timeout,0,0,1,0.029426,0.383461,0.353418,0.216124
5201,-23.1863,1000,timeout,0,0,1,0.035194,0.334227,0.353347,0.252453
5202,-54.5795,274,crash,0,1,0,0.158811,0.734557,0.353277,0.237368
5203,-13.9929,1000,timeout,0,0,1,0.097115,1.141999,0.353206,0.21061
5204,-28.6366,1000,timeout,0,0,1,0.045649,0.933683,0.353135,0.173022
5205,-51.0982,275,crash,0,1,0,0.208667,0.59049,0.353065,0.333903
5206,202.5142,602,landed,1,0,0,0.181369,1.087706,0.352994,0.179387
5207,-28.243,1000,timeout,0,0,1,0.065345,0.771663,0.352923,0.1659
5208,-89.3689,187,crash,0,1,0,0.650574,1.335408,0.352853,0.176906
5209,-24.8093,1000,timeout,0,0,1,0.120743,0.963183,0.352782,0.166863
5210,-61.9089,214,crash,0,1,0,0.666832,1.289212,0.352712,0.255256
5211,-50.6273,1000,timeout,0,0,1,0.036182,0.533454,0.352641,0.200535
5212,-50.7602,285,crash,0,1,0,0.149217,0.676763,0.352571,0.302822
5213,-33.6767,207,crash,0,1,0,0.613267,1.455875,0.3525,0.275552
5214,-48.027,183,crash,0,1,0,0.47183,1.38125,0.35243,0.013981
5215,169.2766,300,landed,1,0,0,0.150975,0.743287,0.352359,0.198574
5216,-29.1026,1000,timeout,0,0,1,0.076134,0.912945,0.352289,0.165765
5217,-54.9692,250,crash,0,1,0,0.230605,0.621506,0.352218,0.198356
5218,-67.5198,1000,timeout,0,0,1,0.129051,1.153029,0.352148,0.172053
5219,-47.3259,180,crash,0,1,0,0.245897,0.952506,0.352077,0.21906
5220,-57.5347,187,crash,0,1,0,0.15767,0.592702,0.352007,0.084949
5221,-59.122,156,crash,0,1,0,0.089575,0.226847,0.351937,0.120231
5222,-40.3251,1000,timeout,0,0,1,0.151361,1.261772,0.351866,0.288844
5223,-21.0241,1000,timeout,0,0,1,0.038773,0.638509,0.351796,0.231023
5224,-29.3489,1000,timeout,0,0,1,0.033523,0.310528,0.351725,0.184068
5225,-73.2578,1000,timeout,0,0,1,0.159484,1.094761,0.351655,0.2249
5226,-43.1593,1000,timeout,0,0,1,0.045669,0.463477,0.351585,0.194544
5227,1.612,1000,timeout,0,0,1,0.144786,1.372373,0.351514,0.212001
5228,-31.7223,1000,timeout,0,0,1,0.028617,0.309774,0.351444,0.233635
5229,-36.9325,1000,timeout,0,0,1,0.032551,0.372176,0.351374,0.212933
5230,6.9286,1000,timeout,0,0,1,0.207378,1.449284,0.351304,0.184237
5231,-8.6618,1000,timeout,0,0,1,0.111239,1.398048,0.351233,0.169464
5232,-39.3956,1000,timeout,0,0,1,0.037638,0.312833,0.351163,0.230944
5233,-32.2292,1000,timeout,0,0,1,0.04951,0.602866,0.351093,0.17506
5234,-36.5754,1000,timeout,0,0,1,0.063936,0.511606,0.351023,0.139143
5235,-47.4209,190,crash,0,1,0,0.593658,1.588363,0.350952,0.148342
5236,-35.9028,1000,timeout,0,0,1,0.14954,1.674389,0.350882,0.184084
5237,-56.4855,168,crash,0,1,0,0.223192,0.450876,0.350812,0.098802
5238,-28.3992,1000,timeout,0,0,1,0.028378,0.235184,0.350742,0.175486
5239,-20.6239,1000,timeout,0,0,1,0.058031,1.023169,0.350672,0.169404
5240,-40.9016,244,crash,0,1,0,0.658644,1.172189,0.350602,0.164157
5241,-54.0211,178,crash,0,1,0,0.265156,0.865085,0.350531,0.162651
5242,-55.2411,176,crash,0,1,0,0.150369,0.426379,0.350461,0.198559
5243,-45.3875,178,crash,0,1,0,0.536555,0.98299,0.350391,0.195009
5244,-8.3774,1000,timeout,0,0,1,0.187976,1.55182,0.350321,0.163376
5245,-52.3194,1000,timeout,0,0,1,0.02611,0.461195,0.350251,0.152186
5246,-51.0578,172,crash,0,1,0,0.237023,1.085703,0.350181,0.070871
5247,-32.7929,1000,timeout,0,0,1,0.111894,1.133158,0.350111,0.200228
5248,-56.4351,165,crash,0,1,0,0.291616,0.547697,0.350041,0.088358
5249,-17.8614,1000,timeout,0,0,1,0.101291,1.067485,0.349971,0.154773
5250,-27.6164,1000,timeout,0,0,1,0.037351,0.469856,0.349901,0.170588
5251,-28.3093,1000,timeout,0,0,1,0.141176,1.213987,0.349831,0.258561
5252,-16.7723,1000,timeout,0,0,1,0.072802,0.958826,0.349761,0.19796
5253,-55.9647,1000,timeout,0,0,1,0.030635,0.371863,0.349691,0.210174
5254,-54.2258,1000,timeout,0,0,1,0.033904,0.828921,0.349621,0.175127
5255,-51.0985,269,crash,0,1,0,0.221688,0.818976,0.349551,0.101731
5256,-19.6169,1000,timeout,0,0,1,0.076864,0.706888,0.349481,0.16016
5257,3.0798,1000,timeout,0,0,1,0.233531,1.511165,0.349411,0.168935
5258,-48.3636,205,crash,0,1,0,0.44424,1.336909,0.349342,0.207458
5259,-49.4401,247,crash,0,1,0,0.248469,0.71343,0.349272,0.185998
5260,-26.3152,1000,timeout,0,0,1,0.027398,0.283017,0.349202,0.217746
5261,6.4673,1000,timeout,0,0,1,0.145351,1.215577,0.349132,0.165181
5262,-69.4848,216,crash,0,1,0,0.200287,0.65278,0.349062,0.12077
5263,3.2659,1000,timeout,0,0,1,0.121088,1.087285,0.348992,0.163893
5264,-47.1191,254,crash,0,1,0,0.298917,0.812255,0.348923,0.123296
5265,-50.8463,217,crash,0,1,0,0.382048,0.762248,0.348853,0.274192
5266,-39.1228,1000,timeout,0,0,1,0.028137,0.323516,0.348783,0.15278
5267,-57.3014,200,crash,0,1,0,0.211431,1.033744,0.348713,0.195176
5268,-16.5729,1000,timeout,0,0,1,0.049875,0.717391,0.348643,0.233804
5269,-21.7263,1000,timeout,0,0,1,0.061027,0.444672,0.348574,0.170626
5270,-11.0268,1000,timeout,0,0,1,0.141855,1.26112,0.348504,0.173386
5271,-38.1502,198,crash,0,1,0,0.49275,1.366956,0.348434,0.16318
5272,-43.1581,1000,timeout,0,0,1,0.063078,0.598608,0.348365,0.196913
5273,-31.8636,1000,timeout,0,0,1,0.028175,0.309021,0.348295,0.124108
5274,-25.1437,1000,timeout,0,0,1,0.119638,1.206642,0.348225,0.172199
5275,-52.585,165,crash,0,1,0,0.160849,0.461963,0.348156,0.22603
5276,-26.8783,1000,timeout,0,0,1,0.144822,1.403342,0.348086,0.220174
5277,-78.2113,169,crash,0,1,0,0.712698,1.492157,0.348016,0.009794
5278,-54.4298,170,crash,0,1,0,0.288583,0.80854,0.347947,0.101086
5279,-28.6265,1000,timeout,0,0,1,0.11519,1.098965,0.347877,0.164081
5280,-76.0438,200,crash,0,1,0,0.588799,1.242491,0.347808,0.211414
5281,-42.9918,194,crash,0,1,0,0.608168,1.425463,0.347738,0.299389
5282,184.0232,353,landed,1,0,0,0.117868,0.509177,0.347669,0.195452
5283,-39.5697,215,crash,0,1,0,0.58021,1.316787,0.347599,0.103852
5284,6.6072,1000,timeout,0,0,1,0.199472,1.378097,0.34753,0.179387
5285,-36.2166,1000,timeout,0,0,1,0.032495,0.421318,0.34746,0.229787
5286,-36.6242,194,crash,0,1,0,0.753445,1.506067,0.347391,0.11053
5287,6.4228,1000,timeout,0,0,1,0.177899,1.365511,0.347321,0.219147
5288,-54.537,171,crash,0,1,0,0.265908,0.515726,0.347252,0.083475
5289,-30.2477,1000,timeout,0,0,1,0.029418,0.336346,0.347182,0.158773
5290,-48.5021,1000,timeout,0,0,1,0.047682,1.035256,0.347113,0.178166
5291,-28.5626,192,crash,0,1,0,0.793883,1.739,0.347043,0.272643
5292,-7.6021,1000,timeout,0,0,1,0.148401,1.359277,0.346974,0.183431
5293,-6.3692,1000,timeout,0,0,1,0.118892,1.20712,0.346904,0.132992
5294,-53.5853,192,crash,0,1,0,0.416725,0.966871,0.346835,0.168752
5295,-3.1521,1000,timeout,0,0,1,0.203006,1.51585,0.346766,0.184698
5296,-9.4677,1000,timeout,0,0,1,0.114738,1.206195,0.346696,0.188996
5297,-38.6217,176,crash,0,1,0,0.840921,1.503177,0.346627,0.13198
5298,-38.1632,172,crash,0,1,0,0.729416,1.518484,0.346558,0.162469
5299,-51.2114,249,crash,0,1,0,0.535642,1.279498,0.346488,0.209495
5300,-45.1024,219,crash,0,1,0,0.525743,1.152843,0.346419,0.107105
5301,-37.551,1000,timeout,0,0,1,0.043903,0.369836,0.34635,0.221484
5302,-48.4296,188,crash,0,1,0,0.767547,1.61037,0.346281,0.140401
5303,-40.4246,222,crash,0,1,0,0.556333,1.141021,0.346211,0.159781
5304,-36.243,1000,timeout,0,0,1,0.044031,0.386583,0.346142,0.119181
5305,-28.378,1000,timeout,0,0,1,0.156771,1.337381,0.346073,0.165954
5306,-25.3669,1000,timeout,0,0,1,0.175196,1.248409,0.346004,0.211783
5307,-55.8973,176,crash,0,1,0,0.365521,0.928769,0.345934,0.288463
5308,-13.8525,1000,timeout,0,0,1,0.126282,1.334239,0.345865,0.220275
5309,-53.3559,222,crash,0,1,0,0.450458,1.12644,0.345796,0.133767
5310,-53.3609,203,crash,0,1,0,0.460814,1.197211,0.345727,0.225066
5311,-53.9496,171,crash,0,1,0,0.110566,0.352912,0.345658,0.228893
5312,-43.9469,197,crash,0,1,0,0.254209,0.864769,0.345589,0.150173
5313,-27.3806,1000,timeout,0,0,1,0.038327,0.423897,0.345519,0.150636
5314,-43.3829,197,crash,0,1,0,0.257248,0.572847,0.34545,0.338063
5315,179.9514,442,landed,1,0,0,0.059437,0.343219,0.345381,0.182309
5316,-22.4642,1000,timeout,0,0,1,0.10455,1.015423,0.345312,0.172958
5317,-54.9488,169,crash,0,1,0,0.176623,0.395724,0.345243,0.189408
5318,-38.8057,242,crash,0,1,0,0.539294,1.244687,0.345174,0.139147
5319,-56.8552,169,crash,0,1,0,0.244293,0.687737,0.345105,0.218188
5320,-57.0995,221,crash,0,1,0,0.370936,0.965844,0.345036,0.182621
5321,-37.8637,230,crash,0,1,0,0.529761,1.094923,0.344967,0.208546
5322,-52.3893,1000,timeout,0,0,1,0.052454,0.761674,0.344898,0.220952
5323,-49.2506,190,crash,0,1,0,0.438597,0.940109,0.344829,0.192278
5324,-28.9238,1000,timeout,0,0,1,0.135406,1.199887,0.34476,0.184387
5325,-26.2133,1000,timeout,0,0,1,0.048839,0.45599,0.344691,0.218219
5326,-35.9664,180,crash,0,1,0,0.803574,1.498814,0.344622,0.392488
5327,-40.7937,188,crash,0,1,0,0.357546,1.088505,0.344553,0.310015
5328,-38.3334,179,crash,0,1,0,0.76277,1.652881,0.344484,0.14216
5329,-7.5223,1000,timeout,0,0,1,0.196506,1.527217,0.344415,0.245728
5330,-68.0174,156,crash,0,1,0,0.080666,0.294856,0.344347,0.313024
5331,-54.0161,180,crash,0,1,0,0.401086,1.135267,0.344278,0.283445
5332,-56.8753,185,crash,0,1,0,0.498045,1.151125,0.344209,0.184963
5333,-40.2785,1000,timeout,0,0,1,0.034771,0.346149,0.34414,0.219666
5334,-64.0808,173,crash,0,1,0,0.123256,0.35203,0.344071,0.186604
5335,-50.7141,1000,timeout,0,0,1,0.032166,0.348213,0.344002,0.23551
5336,-33.129,1000,timeout,0,0,1,0.038846,0.387398,0.343934,0.194026
5337,-19.7451,1000,timeout,0,0,1,0.167277,1.278843,0.343865,0.183987
5338,202.1694,437,landed,1,0,0,0.344948,1.156261,0.343796,0.134663
5339,-38.0206,1000,timeout,0,0,1,0.025123,0.410507,0.343727,0.259813
5340,-27.3743,1000,timeout,0,0,1,0.13565,1.187102,0.343659,0.16657
5341,-27.1899,1000,timeout,0,0,1,0.151249,1.604167,0.34359,0.215535
5342,-52.0523,198,crash,0,1,0,0.595238,1.284592,0.343521,0.295894
5343,-62.39,165,crash,0,1,0,0.117756,0.303447,0.343452,0.175989
5344,-36.7178,185,crash,0,1,0,0.832257,1.645087,0.343384,0.210006
5345,-48.7095,1000,timeout,0,0,1,0.046435,0.474822,0.343315,0.198651
5346,-46.1137,1000,timeout,0,0,1,0.056349,0.835192,0.343246,0.140027
5347,-37.8022,1000,timeout,0,0,1,0.036138,0.288023,0.343178,0.225455
5348,-8.6655,1000,timeout,0,0,1,0.212552,1.610501,0.343109,0.234411
5349,-29.2031,1000,timeout,0,0,1,0.036183,0.538781,0.34304,0.186877
5350,1.8312,1000,timeout,0,0,1,0.157924,1.380251,0.342972,0.178386
5351,-51.6568,1000,timeout,0,0,1,0.034339,0.388912,0.342903,0.214205
5352,-43.6151,192,crash,0,1,0,0.350927,0.942246,0.342835,0.226387
5353,-55.5453,191,crash,0,1,0,0.468812,1.066854,0.342766,0.171546
5354,-68.9728,171,crash,0,1,0,0.909906,1.689163,0.342698,0.281878
5355,-31.2549,1000,timeout,0,0,1,0.081837,0.849523,0.342629,0.219048
5356,176.9174,341,landed,1,0,0,0.098455,0.533454,0.34256,0.22677
5357,-73.7752,161,crash,0,1,0,0.243849,0.566346,0.342492,0.239741
5358,-52.6778,210,crash,0,1,0,0.724766,1.293364,0.342423,0.298958
5359,-50.8251,199,crash,0,1,0,0.730172,1.252396,0.342355,0.305994
5360,-6.7036,1000,timeout,0,0,1,0.183469,1.389593,0.342286,0.165922
5361,-45.3725,189,crash,0,1,0,0.522065,1.022504,0.342218,0.161504
5362,-24.3774,1000,timeout,0,0,1,0.036126,0.462724,0.34215,0.250978
5363,-51.048,182,crash,0,1,0,0.474948,1.181344,0.342081,0.252561
5364,-54.8359,174,crash,0,1,0,0.334619,0.540081,0.342013,0.243098
5365,170.4074,558,landed,1,0,0,0.05532,0.382026,0.341944,0.220532
5366,-7.7368,1000,timeout,0,0,1,0.085805,0.628752,0.341876,0.239078
5367,-33.5678,1000,timeout,0,0,1,0.122354,1.366501,0.341808,0.213227
5368,-29.7131,1000,timeout,0,0,1,0.041679,0.47233,0.341739,0.273911
5369,-50.3666,187,crash,0,1,0,0.25019,0.58904,0.341671,0.287531
5370,-34.3459,1000,timeout,0,0,1,0.031131,0.325381,0.341603,0.204318
5371,-34.3095,176,crash,0,1,0,0.962172,1.883475,0.341534,0.130031
5372,-37.9664,187,crash,0,1,0,0.823518,1.647366,0.341466,0.230966
5373,-45.7486,185,crash,0,1,0,0.495743,1.31876,0.341398,0.255872
5374,-46.4037,1000,timeout,0,0,1,0.056224,0.519359,0.341329,0.290023
5375,-31.8001,1000,timeout,0,0,1,0.023199,0.414909,0.341261,0.137098
5376,-45.4019,196,crash,0,1,0,0.57269,1.258371,0.341193,0.26655
5377,-35.334,1000,timeout,0,0,1,0.034658,0.408019,0.341125,0.236391
5378,200.7042,695,landed,1,0,0,0.344638,1.406008,0.341056,0.227082
5379,-27.4115,1000,timeout,0,0,1,0.029496,0.303873,0.340988,0.237518
5380,-58.3927,165,crash,0,1,0,0.083848,0.310535,0.34092,0.184688
5381,-1.5984,1000,timeout,0,0,1,0.166288,1.55271,0.340852,0.223471
5382,-46.0993,167,crash,0,1,0,0.921487,1.56691,0.340784,0.196166
5383,-57.5816,199,crash,0,1,0,0.693429,1.355032,0.340715,0.230856
5384,-45.3986,176,crash,0,1,0,0.410253,1.105738,0.340647,0.30712
5385,-44.1117,1000,timeout,0,0,1,0.043344,0.460419,0.340579,0.221787
5386,-21.7299,1000,timeout,0,0,1,0.175297,1.647952,0.340511,0.20512
5387,-52.4412,164,crash,0,1,0,0.205597,0.433707,0.340443,0.10943
5388,-40.8698,186,crash,0,1,0,0.729391,1.192733,0.340375,0.205213
5389,164.9164,899,landed,1,0,0,0.032282,0.618749,0.340307,0.219869
5390,-29.916,1000,timeout,0,0,1,0.033841,0.411717,0.340239,0.249726
5391,-55.991,190,crash,0,1,0,0.473607,1.091627,0.340171,0.185037
5392,-46.8283,243,crash,0,1,0,0.193284,0.548547,0.340103,0.343097
5393,-28.8396,1000,timeout,0,0,1,0.049569,0.527635,0.340035,0.20547
5394,172.384,344,landed,1,0,0,0.101366,0.473273,0.339967,0.280069
5395,-63.5326,169,crash,0,1,0,0.200085,0.538215,0.339899,0.192312
5396,-54.0177,171,crash,0,1,0,0.232292,0.483732,0.339831,0.472877
5397,-12.046,1000,timeout,0,0,1,0.17542,1.546553,0.339763,0.187207
5398,-57.4234,1000,timeout,0,0,1,0.016699,0.213035,0.339695,0.231103
5399,1.9586,1000,timeout,0,0,1,0.19632,1.310811,0.339627,0.163742
5400,-31.5724,1000,timeout,0,0,1,0.14336,1.312784,0.339559,0.220926
5401,-68.3759,172,crash,0,1,0,0.172753,0.474115,0.339491,0.184494
5402,-59.6655,165,crash,0,1,0,0.170738,0.602385,0.339423,0.273115
5403,-5.9206,1000,timeout,0,0,1,0.197376,1.582182,0.339355,0.163451
5404,-48.6228,190,crash,0,1,0,0.315097,0.742715,0.339287,0.287202
5405,-25.2442,1000,timeout,0,0,1,0.12323,1.322017,0.339219,0.15293
5406,-41.8358,1000,timeout,0,0,1,0.054295,0.911441,0.339152,0.221181
5407,-53.1051,1000,timeout,0,0,1,0.027007,0.295113,0.339084,0.226989
5408,-23.2033,1000,timeout,0,0,1,0.146163,1.416075,0.339016,0.195941
5409,-59.919,161,crash,0,1,0,0.228919,0.494169,0.338948,0.194118
5410,-20.8836,1000,timeout,0,0,1,0.125468,1.339126,0.33888,0.23763
5411,-30.2057,195,crash,0,1,0,0.626826,1.44522,0.338813,0.188067
5412,-1.5853,1000,timeout,0,0,1,0.144064,1.367337,0.338745,0.341498
5413,-55.3756,187,crash,0,1,0,0.375384,0.827523,0.338677,0.050426
5414,-5.8161,1000,timeout,0,0,1,0.16894,1.281905,0.338609,0.222182
5415,-49.2837,205,crash,0,1,0,0.572001,1.056043,0.338542,0.287052
5416,-56.5054,214,crash,0,1,0,0.650926,1.420325,0.338474,0.247274
5417,-54.3005,218,crash,0,1,0,0.509666,1.421136,0.338406,0.142808
5418,-55.3206,173,crash,0,1,0,0.305577,0.933991,0.338339,0.010482
5419,-56.5723,170,crash,0,1,0,0.249858,0.529062,0.338271,0.224944
5420,0.2479,1000,timeout,0,0,1,0.161818,1.575197,0.338203,0.14965
5421,-57.899,183,crash,0,1,0,0.3042,0.909678,0.338136,0.188875
5422,-53.4652,180,crash,0,1,0,0.477207,1.091477,0.338068,0.239346
5423,-52.6267,179,crash,0,1,0,0.287517,0.725316,0.338,0.289765
5424,170.5342,789,landed,1,0,0,0.052249,0.880264,0.337933,0.26283
5425,-12.6375,1000,timeout,0,0,1,0.143647,1.432792,0.337865,0.220956
5426,-44.1349,198,crash,0,1,0,0.436604,1.072671,0.337798,0.088603
5427,-56.5251,172,crash,0,1,0,0.146886,0.377838,0.33773,0.132415
5428,-48.4176,203,crash,0,1,0,0.555091,1.223628,0.337662,0.212474
5429,-34.0991,1000,timeout,0,0,1,0.025006,0.305376,0.337595,0.153619
5430,-12.9362,1000,timeout,0,0,1,0.183045,1.556486,0.337527,0.205106
5431,-84.0382,164,crash,0,1,0,0.911431,1.7082,0.33746,0.28335
5432,189.8676,612,landed,1,0,0,0.152131,0.824403,0.337392,0.213244
5433,-60.8994,170,crash,0,1,0,0.255979,0.71351,0.337325,0.194764
5434,-57.5691,189,crash,0,1,0,0.246861,0.594125,0.337257,0.376206
5435,-50.369,169,crash,0,1,0,0.878423,1.741434,0.33719,0.168754
5436,-64.2735,163,crash,0,1,0,0.201323,0.531248,0.337123,0.116685
5437,-40.5924,1000,timeout,0,0,1,0.065353,1.0264,0.337055,0.161607
5438,-35.1231,1000,timeout,0,0,1,0.021385,0.235232,0.336988,0.23313
5439,-28.2799,1000,timeout,0,0,1,0.085216,1.025129,0.33692,0.189312
5440,-64.0849,176,crash,0,1,0,0.806178,1.719451,0.336853,0.319155
5441,-63.0168,174,crash,0,1,0,0.185903,0.619583,0.336786,0.160941
5442,-38.8983,1000,timeout,0,0,1,0.061415,0.814749,0.336718,0.179582
5443,-30.5819,1000,timeout,0,0,1,0.173234,1.355222,0.336651,0.167195
5444,-30.8096,1000,timeout,0,0,1,0.03971,0.346029,0.336584,0.193708
5445,-31.5134,1000,timeout,0,0,1,0.04428,0.389778,0.336516,0.167618
5446,-57.7059,172,crash,0,1,0,0.152351,0.457555,0.336449,0.272487
5447,-30.4888,1000,timeout,0,0,1,0.158373,1.282983,0.336382,0.133115
5448,167.9488,804,landed,1,0,0,0.039163,0.309751,0.336314,0.2372
5449,-48.0435,194,crash,0,1,0,0.497009,1.118244,0.336247,0.283622
5450,-44.2272,192,crash,0,1,0,0.461686,1.196034,0.33618,0.260771
5451,171.9318,775,landed,1,0,0,0.068362,0.776429,0.336113,0.258634
5452,-6.5978,1000,timeout,0,0,1,0.221662,1.338015,0.336045,0.161142
5453,-22.5551,1000,timeout,0,0,1,0.057013,0.878671,0.335978,0.244505
5454,-57.2544,260,crash,0,1,0,0.646451,1.348092,0.335911,0.24914
5455,-14.883,1000,timeout,0,0,1,0.097187,1.077475,0.335844,0.236752
5456,-54.046,174,crash,0,1,0,0.207122,0.538042,0.335777,0.163783
5457,-66.066,158,crash,0,1,0,0.994524,1.852786,0.335709,0.42044
5458,184.8443,404,landed,1,0,0,0.353194,1.330556,0.335642,0.233869
5459,-31.9494,1000,timeout,0,0,1,0.033697,0.304759,0.335575,0.192179
5460,-58.7889,166,crash,0,1,0,0.08232,0.229737,0.335508,0.245669
5461,-35.0562,1000,timeout,0,0,1,0.030378,0.377032,0.335441,0.203654
5462,-56.6968,234,crash,0,1,0,0.745606,1.434927,0.335374,0.233435
5463,-23.2267,1000,timeout,0,0,1,0.155586,1.356969,0.335307,0.238918
5464,-24.2228,1000,timeout,0,0,1,0.049638,0.605127,0.33524,0.194278
5465,-43.2203,241,crash,0,1,0,0.478466,1.096585,0.335173,0.289944
5466,-58.2051,174,crash,0,1,0,0.099431,0.291378,0.335106,0.099257
5467,2.7783,1000,timeout,0,0,1,0.173327,1.59333,0.335039,0.268332
5468,-23.5511,1000,timeout,0,0,1,0.063737,0.826041,0.334972,0.172036
5469,-30.4525,1000,timeout,0,0,1,0.027898,0.305125,0.334905,0.191949
5470,-58.4639,161,crash,0,1,0,0.16172,0.320876,0.334838,0.136657
5471,3.3373,1000,timeout,0,0,1,0.212267,1.686021,0.334771,0.198347
5472,-52.5543,191,crash,0,1,0,0.249132,1.02366,0.334704,0.277208
5473,-55.8654,179,crash,0,1,0,0.087761,0.249916,0.334637,0.332753
5474,-58.5702,162,crash,0,1,0,0.10313,0.388159,0.33457,0.097321
5475,-8.0234,1000,timeout,0,0,1,0.10617,1.280411,0.334503,0.213116
5476,-66.3541,158,crash,0,1,0,0.965581,1.967782,0.334436,0.098698
5477,-48.8425,244,crash,0,1,0,0.64194,1.617852,0.334369,0.320242
5478,-6.4326,1000,timeout,0,0,1,0.138097,1.674405,0.334302,0.219286
5479,-63.9763,165,crash,0,1,0,0.209745,0.608122,0.334235,0.010729
5480,-41.3112,254,crash,0,1,0,0.431565,1.088544,0.334169,0.191205
5481,-34.3831,1000,timeout,0,0,1,0.018924,0.31208,0.334102,0.212947
5482,-23.3086,1000,timeout,0,0,1,0.166341,1.491848,0.334035,0.199594
5483,199.2624,347,landed,1,0,0,0.243325,0.981555,0.333968,0.195159
5484,-44.5164,182,crash,0,1,0,0.652801,1.339571,0.333901,0.131754
5485,-30.3304,1000,timeout,0,0,1,0.026665,0.441153,0.333835,0.200996
